ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,YEARS_EMPLOYED,ASSET_SCORE,DIGITAL_SCORE,EXP_BRACKET,AGE_BIN,INC_BIN
6153611,F,0,0,0,90000,State servant,Secondary / secondary special,Married,House / apartment,-9489,-1682,1,0,1,0,,2,25,4.6,0,0,2-5yr,"[23, 28)",50-100K
5009445,F,1,0,0,270000,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-13855,-739,1,1,0,0,,2,37,2.0,1,1,<2yr,"[33, 38)",250-300K
6153612,F,1,0,0,270000,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-13855,-739,1,1,0,0,,2,37,2.0,1,1,<2yr,"[33, 38)",250-300K
5009447,M,1,0,0,81000,Working,Secondary / secondary special,Married,With parents,-14435,-3386,1,1,0,0,Drivers,2,39,9.3,1,1,5-10yr,"[38, 43)",50-100K
5009448,M,1,0,0,81000,Working,Secondary / secondary special,Married,With parents,-14435,-3386,1,1,0,0,Drivers,2,39,9.3,1,1,5-10yr,"[38, 43)",50-100K
6153613,M,1,0,0,81000,Working,Secondary / secondary special,Married,With parents,-14435,-3386,1,1,0,0,Drivers,2,39,9.3,1,1,5-10yr,"[38, 43)",50-100K
5009450,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
5009451,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
5009452,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
5009453,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
5009454,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
5009455,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
5009456,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
5009457,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
5009458,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
6153614,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
6153615,F,0,0,0,202500,State servant,Higher education,Married,House / apartment,-17274,-1348,1,0,1,0,Laborers,2,47,3.7,0,0,2-5yr,"[43, 48)",200-250K
5009459,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
5009460,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
5009465,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
5009466,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
5009468,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
5009469,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
5009470,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
5009471,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
5009472,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
6153617,F,0,0,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2,53,27.0,0,1,20+yr,"[53, 58)",150-200K
5009473,F,0,0,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2,36,12.2,0,0,10-20yr,"[33, 38)",150-200K
5009481,F,0,0,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2,36,12.2,0,0,10-20yr,"[33, 38)",150-200K
5009482,F,0,0,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2,36,12.2,0,0,10-20yr,"[33, 38)",150-200K
6153627,F,0,0,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2,36,12.2,0,0,10-20yr,"[33, 38)",150-200K
6153630,F,0,0,0,180000,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,,2,36,12.2,0,0,10-20yr,"[33, 38)",150-200K
5009484,F,0,0,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-12130,-798,1,0,0,0,Cooking staff,2,33,2.2,0,0,2-5yr,"[33, 38)",100-150K
5009485,F,0,0,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-12130,-798,1,0,0,0,Cooking staff,2,33,2.2,0,0,2-5yr,"[33, 38)",100-150K
6153632,F,0,0,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-12130,-798,1,0,0,0,Cooking staff,2,33,2.2,0,0,2-5yr,"[33, 38)",100-150K
5009487,F,0,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4,26,7.9,0,0,5-10yr,"[23, 28)",100-150K
5009488,F,0,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4,26,7.9,0,0,5-10yr,"[23, 28)",100-150K
5009489,F,0,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,-9736,-2870,1,0,0,0,,4,26,7.9,0,0,5-10yr,"[23, 28)",100-150K
5009490,M,1,0,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2,44,17.0,1,1,10-20yr,"[43, 48)",100-150K
5009492,M,1,0,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2,44,17.0,1,1,10-20yr,"[43, 48)",100-150K
6153634,M,1,0,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2,44,17.0,1,1,10-20yr,"[43, 48)",100-150K
5009493,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009494,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009495,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009497,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009498,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009499,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009500,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009501,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009502,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009503,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
6153635,M,1,0,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11706,-1164,1,1,0,1,Drivers,2,32,3.2,1,2,2-5yr,"[28, 33)",250-300K
5009507,F,0,0,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2,44,13.5,0,0,10-20yr,"[43, 48)",200-250K
5009508,F,0,0,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2,44,13.5,0,0,10-20yr,"[43, 48)",200-250K
5009509,F,0,0,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2,44,13.5,0,0,10-20yr,"[43, 48)",200-250K
5009510,F,0,0,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2,44,13.5,0,0,10-20yr,"[43, 48)",200-250K
6153637,F,0,0,0,202500,Working,Higher education,Married,House / apartment,-16100,-4939,1,0,1,0,Core staff,2,44,13.5,0,0,10-20yr,"[43, 48)",200-250K
5009512,F,0,0,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2,46,7.4,0,0,5-10yr,"[43, 48)",150-200K
5009513,F,0,0,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2,46,7.4,0,0,5-10yr,"[43, 48)",150-200K
5009515,F,0,0,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2,46,7.4,0,0,5-10yr,"[43, 48)",150-200K
5009516,F,0,0,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2,46,7.4,0,0,5-10yr,"[43, 48)",150-200K
5009517,F,0,0,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2,46,7.4,0,0,5-10yr,"[43, 48)",150-200K
6153638,F,0,0,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2,46,7.4,0,0,5-10yr,"[43, 48)",150-200K
6153639,F,0,0,0,157500,Working,Incomplete higher,Married,House / apartment,-16888,-2687,1,0,0,0,Core staff,2,46,7.4,0,0,5-10yr,"[43, 48)",150-200K
5009518,M,1,0,2,180000,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4,34,5.9,1,1,5-10yr,"[33, 38)",150-200K
5009519,M,1,0,2,180000,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4,34,5.9,1,1,5-10yr,"[33, 38)",150-200K
5009521,M,1,0,2,180000,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4,34,5.9,1,1,5-10yr,"[33, 38)",150-200K
6153640,M,1,0,2,180000,Working,Incomplete higher,Married,House / apartment,-12463,-2170,1,1,0,0,Laborers,4,34,5.9,1,1,5-10yr,"[33, 38)",150-200K
5009523,M,1,0,1,112500,Working,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,1,1,0,0,Laborers,2,32,3.1,1,1,2-5yr,"[28, 33)",100-150K
5009525,M,1,0,1,112500,Working,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,1,1,0,0,Laborers,2,32,3.1,1,1,2-5yr,"[28, 33)",100-150K
5009526,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
5009527,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
5009529,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
5009530,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
5009531,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
5009533,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
5009534,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
5009535,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
6153642,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
6153643,F,1,0,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13590,-982,1,0,1,0,,2,37,2.7,1,0,2-5yr,"[33, 38)",150-200K
5009536,M,1,0,0,216000,Working,Secondary / secondary special,Married,House / apartment,-15455,-890,1,1,0,0,Laborers,2,42,2.4,1,1,2-5yr,"[38, 43)",200-250K
5009537,F,1,0,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2,42,4.8,1,1,2-5yr,"[38, 43)",200-250K
5009540,F,1,0,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2,42,4.8,1,1,2-5yr,"[38, 43)",200-250K
5009541,F,1,0,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2,42,4.8,1,1,2-5yr,"[38, 43)",200-250K
6153652,F,1,0,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15527,-1744,1,1,1,0,Sales staff,2,42,4.8,1,1,2-5yr,"[38, 43)",200-250K
5009543,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009545,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009546,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009548,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009551,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009553,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009554,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009555,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009556,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009557,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009558,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009559,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009560,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009561,F,0,0,0,198000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2,51,26.7,0,0,20+yr,"[48, 53)",150-200K
5009562,F,0,0,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20302,365243,1,0,1,0,,1,55,0.0,0,0,Unemployed,"[53, 58)",150-200K
5009563,F,0,0,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20302,365243,1,0,1,0,,1,55,0.0,0,0,Unemployed,"[53, 58)",150-200K
5009564,F,0,0,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20302,365243,1,0,1,0,,1,55,0.0,0,0,Unemployed,"[53, 58)",150-200K
6153653,F,0,0,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20302,365243,1,0,1,0,,1,55,0.0,0,0,Unemployed,"[53, 58)",150-200K
5009565,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009566,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009567,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009568,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009569,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009570,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009571,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009572,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009573,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009574,M,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2,41,8.6,1,1,5-10yr,"[38, 43)",150-200K
5009575,F,1,0,0,315000,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,1,0,0,0,Accountants,2,46,2.2,1,0,2-5yr,"[43, 48)",300-400K
5009576,F,1,0,0,315000,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,1,0,0,0,Accountants,2,46,2.2,1,0,2-5yr,"[43, 48)",300-400K
6153654,F,1,0,0,315000,Working,Secondary / secondary special,Married,House / apartment,-17074,-798,1,0,0,0,Accountants,2,46,2.2,1,0,2-5yr,"[43, 48)",300-400K
5009577,F,0,0,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2,58,0.0,0,0,Unemployed,"[58, 63)",100-150K
5009578,F,0,0,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2,58,0.0,0,0,Unemployed,"[58, 63)",100-150K
5009579,F,0,0,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2,58,0.0,0,0,Unemployed,"[58, 63)",100-150K
5009580,F,0,0,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2,58,0.0,0,0,Unemployed,"[58, 63)",100-150K
5009581,F,0,0,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2,58,0.0,0,0,Unemployed,"[58, 63)",100-150K
5009582,F,0,0,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1,31,1.9,0,0,<2yr,"[28, 33)",50-100K
5009583,F,0,0,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1,31,1.9,0,0,<2yr,"[28, 33)",50-100K
5009584,F,0,0,0,90000,Working,Secondary / secondary special,Separated,House / apartment,-11682,-678,1,0,0,0,Sales staff,1,31,1.9,0,0,<2yr,"[28, 33)",50-100K
5009585,F,0,0,0,45000,Working,Secondary / secondary special,Separated,House / apartment,-14374,-798,1,0,1,0,Sales staff,1,39,2.2,0,0,2-5yr,"[38, 43)",0-50K
5009586,F,0,0,0,45000,Working,Secondary / secondary special,Separated,House / apartment,-14374,-798,1,0,1,0,Sales staff,1,39,2.2,0,0,2-5yr,"[38, 43)",0-50K
5009590,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,-8488,-1835,1,0,1,0,,2,23,5.0,1,0,2-5yr,"[23, 28)",200-250K
5009591,F,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,-8488,-1835,1,0,1,0,,2,23,5.0,1,0,2-5yr,"[23, 28)",200-250K
5009592,F,0,0,0,112500,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-23532,365243,1,0,1,0,,1,64,0.0,0,0,Unemployed,"[63, 68)",100-150K
5090748,F,0,0,0,112500,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,-23532,365243,1,0,1,0,,1,64,0.0,0,0,Unemployed,"[63, 68)",100-150K
